Wavelength	Xsec_Ave	STTDEV_Xsec_Ave
213.04206	1.0692512005671672e-18	2.3624217513688687e-19
213.04315	1.0890905189351029e-18	2.3408932677472614e-19
213.04424	1.0899418014711953e-18	2.1968268018838545e-19
213.04534	1.0717448771212856e-18	1.9101624825736348e-19
213.04643	1.0368496496182842e-18	1.4273600227086426e-19
213.04753	1.0145519174496054e-18	1.3840280278525005e-19
213.04862	9.928699510562204e-19	1.5017865600014453e-19
213.04972	1.0022665282220222e-18	1.5967276853391326e-19
213.05081	1.0551151736332792e-18	1.5833798856228505e-19
213.0519	1.121786684671233e-18	1.7514370852433591e-19
213.053	1.1774234763427212e-18	1.83813730317468e-19
213.05409	1.213605511304745e-18	1.7914721479477428e-19
213.05519	1.2402207063347542e-18	1.8525461347434413e-19
213.05628	1.2401528914661872e-18	1.9776133463038955e-19
213.05738	1.216555808585222e-18	2.1484991868350504e-19
213.05847	1.1747672313595058e-18	2.2397897754951636e-19
213.05956	1.138726694420954e-18	2.3677327034223225e-19
213.06066	1.111990481737819e-18	2.4374701791039186e-19
213.06175	1.0966726984878992e-18	2.4361949080189885e-19
213.06285	1.0695788517847547e-18	2.6537576280682486e-19
213.06394	1.035377574879983e-18	2.8394535143032454e-19
213.06504	1.0316531238409446e-18	2.634779187512044e-19
213.06613	1.0394966571101052e-18	2.378013145461288e-19
213.06723	1.0575346333801239e-18	2.0751668656650177e-19
213.06832	1.0759677011098692e-18	1.9124584491717568e-19
213.06941	1.0925117278234477e-18	1.9388577376358109e-19
213.07051	1.0960534692752589e-18	1.995193692734221e-19
213.0716	1.0909726685474811e-18	1.997229037151936e-19
213.0727	1.0729953662714339e-18	1.8193385265198253e-19
213.07379	1.051394827726951e-18	1.6911817633656809e-19
213.07489	1.0259389210545035e-18	1.5862068864010272e-19
213.07598	9.91063478806626e-19	1.3841748988124217e-19
213.07708	9.595651946041164e-19	1.1984552980495076e-19
213.07817	8.960851170337189e-19	6.053593505171713e-20
213.07927	8.735793219682513e-19	2.3857366319943692e-20
213.08036	8.722760419403672e-19	
213.08145	8.896326490562038e-19	
213.08255	9.042918820917817e-19	
213.08364	9.05522343247183e-19	
213.08474	8.932600329064477e-19	
213.08583	8.7536463398616e-19	
213.08693	8.52003822201605e-19	
213.08802	8.430499615783374e-19	
213.08912	8.43909857573952e-19	
213.09021	8.652789012528288e-19	
213.09131	9.146960357606197e-19	2.1541916784620543e-20
213.0924	9.463166811125913e-19	1.2492287663466312e-20
213.0935	9.826389794412595e-19	3.8491910966888205e-20
213.09459	9.889647438183172e-19	5.833247598842898e-20
213.09569	9.822050495207072e-19	7.941801925694052e-20
213.09678	1.0343609177254266e-18	1.6863089416513674e-19
213.09788	1.1477912748933354e-18	2.353213365139314e-19
213.09897	1.164477505159708e-18	2.5483778443939775e-19
213.10006	1.1672468851018106e-18	2.587542791128832e-19
213.10116	1.0618572750396263e-18	2.950654768274031e-19
213.10225	1.0948838629237668e-18	3.140902566897757e-19
213.10335	1.0287257464546993e-18	3.2340642638468853e-19
213.10444	1.041650715937722e-18	3.161409277617923e-19
213.10554	1.0875007962433063e-18	2.7778136008770063e-19
213.10663	1.0451662705238779e-18	2.3681607357837045e-19
213.10773	9.637678432014702e-19	2.1324386813365796e-19
213.10882	9.36931652353369e-19	1.9632237539083912e-19
213.10992	9.322723390462106e-19	1.8843835129671807e-19
213.11101	9.650691689394228e-19	1.842327297498724e-19
213.11211	1.018161749172927e-18	1.8067077593539973e-19
213.1132	1.0837729416511265e-18	1.7481158578279613e-19
213.1143	1.1404667412271024e-18	1.7230756639070166e-19
213.11539	1.1676186784015284e-18	1.7600049085772208e-19
213.11649	1.1723978107753739e-18	1.8444778632700193e-19
213.11758	1.1601470787962394e-18	1.9434616452157134e-19
213.11868	1.1473095435313042e-18	2.114796107296853e-19
213.11977	1.1386218053107807e-18	2.2737155669592513e-19
213.12087	1.1246982837733736e-18	2.413769812224148e-19
213.12196	1.1142715765056752e-18	2.469770045134284e-19
213.12306	1.0944593676921711e-18	2.3797074657401935e-19
213.12415	1.0689000215487207e-18	2.224076925506684e-19
213.12525	1.0382990349862402e-18	2.073197214266209e-19
213.12634	1.0137444397553453e-18	2.1046638084405273e-19
213.12744	9.987917458979062e-19	2.3212228270600487e-19
213.12853	1.0531649461078564e-18	2.67402922665018e-19
213.12963	1.0651531480168536e-18	3.112138289271422e-19
213.13072	1.0655491696392392e-18	3.4925872669674914e-19
213.13182	1.0412684573143111e-18	3.6318768255898673e-19
213.13291	1.003252352318686e-18	3.424808607844465e-19
213.13401	9.632618544041717e-19	2.8889088610184317e-19
213.1351	9.306017078790125e-19	2.243685448637655e-19
213.1362	9.094935158842221e-19	1.793416493727157e-19
213.13729	9.07205093424782e-19	1.5398838020749964e-19
213.13839	9.101411064855646e-19	1.5795186730728532e-19
213.13949	9.056828735083131e-19	1.9869027125823392e-19
213.14058	9.25575732183656e-19	2.2521581908511453e-19
213.14168	9.430275796990242e-19	2.4165520844636944e-19
213.14277	9.491341030682019e-19	2.3073915583063675e-19
213.14387	9.442822694634063e-19	1.9785652626242795e-19
213.14496	9.258115515155723e-19	1.6192495426313213e-19
213.14606	9.008545969411093e-19	1.3847448858335613e-19
213.14715	9.496501026961535e-19	2.0437383320684e-19
213.14825	9.421936987620849e-19	2.1416594166358357e-19
213.14934	8.588283363267649e-19	1.5773044595367613e-19
213.15044	8.667577042328413e-19	2.0327865007587257e-19
213.15153	8.872933056553661e-19	2.549376196412804e-19
213.15263	9.066328145357104e-19	2.9015171234971155e-19
213.15372	9.357357221629898e-19	3.151671009736874e-19
213.15482	9.61513920513643e-19	3.1878552717108084e-19
213.15591	9.841475159142557e-19	3.141964198456589e-19
213.15701	9.99445995458785e-19	2.9726046394736376e-19
213.15811	1.0019546377208425e-18	2.7053051026375914e-19
213.1592	9.979800292181267e-19	2.4128713837394353e-19
213.1603	9.911083936455905e-19	2.2883123124199046e-19
213.16139	9.83179925337467e-19	2.4005380275036094e-19
213.16249	9.905077429854925e-19	2.709159640619201e-19
213.16358	1.0112391141635967e-18	3.024732940512403e-19
213.16468	1.033616491127539e-18	3.152459420633407e-19
213.16577	1.0470073632013296e-18	3.0010061156573025e-19
213.16687	1.0497575532910676e-18	2.7571025501840794e-19
213.16796	1.0464028389427442e-18	2.5987005106051677e-19
213.16906	1.0363523022006582e-18	2.5725566684409294e-19
213.17016	1.0213853493934597e-18	2.5758025444789037e-19
213.17125	1.0046368080928666e-18	2.551457894603738e-19
213.17235	9.70147039838279e-19	2.3762302148271135e-19
213.17344	9.33057626669363e-19	2.1641971324010037e-19
213.17454	8.934522684487224e-19	1.896806764431643e-19
213.17563	8.653991742328641e-19	1.680382283816334e-19
213.17673	8.499197560075179e-19	1.4534824398718852e-19
213.17782	8.460908303575154e-19	1.231534386817593e-19
213.17892	8.499180440868599e-19	9.820278457587784e-20
213.18002	8.533720382728491e-19	8.338631863538457e-20
213.18111	8.625532588270146e-19	9.416887502934263e-20
213.18221	8.791126000950923e-19	1.4011117841157632e-19
213.1833	8.98137985693332e-19	1.867214276671715e-19
213.1844	9.066432640329826e-19	2.0394981925416956e-19
213.18549	9.063003187766903e-19	1.8279162217478492e-19
213.18659	8.917879381732766e-19	1.3399467445179748e-19
213.18769	8.741368762635307e-19	9.102088800913442e-20
213.18878	8.510043381957474e-19	7.983996081713415e-20
213.18988	8.344284624416164e-19	7.429078040504606e-20
213.19097	8.046995595092858e-19	6.867084447887797e-20
213.19207	7.257234197039473e-19	
213.19316	7.463517106914108e-19	6.264093143575438e-20
213.19426	7.424219335275507e-19	6.164225442188142e-20
213.19536	8.128795530241407e-19	1.1232307500102947e-19
213.19645	8.389211395643227e-19	1.3001396409426974e-19
213.19755	8.544258765687621e-19	1.4082593767813815e-19
213.19864	8.549413077020408e-19	1.5056086567594033e-19
213.19974	8.3404403173845125e-19	1.6007985480031136e-19
213.20083	9.505543721127946e-19	2.064394546155464e-19
213.20193	9.346742163338935e-19	2.286599864096233e-19
213.20303	9.055655263937202e-19	2.390263618476982e-19
213.20412	8.865055439799489e-19	2.3861313826507887e-19
213.20522	8.751518198317643e-19	2.2956893943343627e-19
213.20631	8.755083462329977e-19	2.0734740229275317e-19
213.20741	7.934256681112885e-19	1.5303287308763234e-19
213.20851	6.960624655197526e-19	
213.2096	7.024368899126923e-19	
213.2107	7.090463971748505e-19	
213.21179	7.166120759679387e-19	
213.21289	7.273961868772523e-19	
213.21399	7.461318620312655e-19	
213.21508	7.624778667526116e-19	
213.21618	7.665791527055236e-19	
213.21727	7.675537123675905e-19	
213.21837	7.68530768327267e-19	
213.21947	7.689195461165978e-19	
213.22056	7.734538325222489e-19	
213.22166	7.811831923814163e-19	
213.22275	7.76438252781245e-19	
213.22385	1.0239682316938019e-18	3.5454007964227864e-19
213.22495	1.0190768491519137e-18	3.6386948140118066e-19
213.22604	1.0052266362632425e-18	3.6049976936275034e-19
213.22714	9.87392619106665e-19	2.420476592536582e-19
213.22823	8.954689244754042e-19	2.1562476983206972e-19
213.22933	7.439544708824242e-19	
213.23043	7.36631703221468e-19	
213.23152	7.178743038857706e-19	
213.23262	7.0075675325703e-19	
213.23372	6.884884129630419e-19	
213.23481	6.892065794117605e-19	
213.23591	7.094322765683226e-19	
213.237	7.338020031023697e-19	
213.2381	7.592189870803814e-19	
213.2392	7.65937719608823e-19	
213.24029	7.554290719622885e-19	
213.24139	7.293113836063704e-19	
213.24249	6.934596597444328e-19	
213.24358	6.601474082749219e-19	
213.24468	6.287177671388052e-19	
213.24577	6.023832161217853e-19	
213.24687	5.849343061169286e-19	
213.24797	5.8419816810608745e-19	
213.24906	5.992627423949438e-19	
213.25016	6.255395484219816e-19	
213.25126	6.672079862297691e-19	
213.25235	7.092119430557174e-19	
213.25345	8.461268265902845e-19	1.4045907555930236e-19
213.25454	8.25965043426144e-19	1.0392332340991235e-19
213.25564	8.379718725069789e-19	1.0432323586479387e-19
213.25674	9.099633607590494e-19	1.4887907647742049e-19
213.25783	9.205273846812344e-19	1.504420857966638e-19
213.25893	9.161838472919345e-19	1.439315247099772e-19
213.26003	8.70025539888972e-19	1.2873838146938558e-19
213.26112	8.62303785810664e-19	1.0990376971481405e-19
213.26222	8.254069904492005e-19	9.73615457148509e-20
213.26332	8.362001796889024e-19	7.376212945202017e-20
213.26441	8.470300046616171e-19	6.332914117887169e-20
213.26551	8.598739065669854e-19	6.315812793058051e-20
213.26661	8.606174789545968e-19	5.767060508074728e-20
213.2677	8.45827805011489e-19	5.196748560668009e-20
213.2688	8.292437469313137e-19	4.0626389854298106e-20
213.2699	7.95861990952249e-19	6.365522125723746e-20
213.27099	7.476848085303071e-19	7.464785650330654e-20
213.27209	7.046946061136045e-19	6.533977829266927e-20
213.27319	7.367257920486682e-19	1.2677619745268455e-19
213.27428	7.719406351127731e-19	1.9169678887209067e-19
213.27538	8.223756375327649e-19	2.3790135877869467e-19
213.27647	8.627079030467837e-19	2.356159733718799e-19
213.27757	8.800629666822923e-19	1.8652031217179509e-19
213.27867	8.149636954775926e-19	4.069299430669343e-20
213.27976	8.393078663150494e-19	4.148322081002435e-20
213.28086	8.733516701362623e-19	
213.28196	8.663902375618672e-19	
213.28305	8.494070534965696e-19	
213.28415	8.293872299121652e-19	
213.28525	8.220410603349599e-19	
213.28634	8.231010176627951e-19	
213.28744	8.384092243133023e-19	
213.28854	8.511370545268019e-19	
213.28964	8.527107903025171e-19	
213.29073	8.43127810446094e-19	
213.29183	8.220410603349599e-19	
213.29293	8.047453811884287e-19	
213.29402	8.015952835827336e-19	
213.29512	8.278755914258891e-19	
213.29622	8.747559878166891e-19	
213.29731	9.475152467281488e-19	
213.29841	1.019085711377759e-18	
213.29951	1.0721491196297036e-18	
213.3006	1.0330749843861194e-18	8.541677551753793e-20
213.3017	1.0790715258689798e-18	1.5314645666748727e-19
213.3028	1.0567267387939558e-18	1.5233873565941326e-19
213.30389	1.0319171415297053e-18	1.4164232539060997e-19
213.30499	1.0132797039980502e-18	1.229081510444308e-19
213.30609	1.0093656212997285e-18	1.036407139775281e-19
213.30718	1.031123271815271e-18	9.826335666506342e-20
213.30828	1.0656916350069381e-18	1.0060874475199911e-19
213.30938	1.1114835436566512e-18	1.1686641128398513e-19
213.31048	1.172168006640809e-18	1.4027696376790737e-19
213.31157	1.2416814559145067e-18	1.652163265736901e-19
213.31267	1.3281872879850928e-18	1.902488692819244e-19
213.31377	1.4252116164469477e-18	2.0255809908994604e-19
213.31486	1.5227878021707893e-18	1.98257847262643e-19
213.31596	1.6067297238119436e-18	1.9331350866987538e-19
213.31706	1.6729812436042961e-18	1.883502741851498e-19
213.31815	1.7107927262444051e-18	2.0120944202758948e-19
213.31925	1.7165505793595125e-18	2.1591665017577705e-19
213.32035	1.693372496240781e-18	2.247136177222392e-19
213.32145	1.6505654832563581e-18	2.2633758225081964e-19
213.32254	1.5396827665787808e-18	2.41061982985711e-19
213.32364	1.4501506435253428e-18	2.0346316521612937e-19
213.32474	1.3456014066914922e-18	1.483060176751356e-19
213.32583	1.2395295341068192e-18	9.556225472773562e-20
213.32693	1.1424310069580548e-18	5.920255159824135e-20
213.32803	1.146819065652556e-18	1.3688378543615697e-19
213.32913	1.1174857661269131e-18	1.282203173571174e-19
213.33022	1.1020797143836296e-18	1.1207636601815915e-19
213.33132	1.104042809099138e-18	1.0418019333888218e-19
213.33242	1.0914216625604788e-18	9.948256611788506e-20
213.33351	1.0487374667860037e-18	1.1654668212061733e-19
213.33461	1.0162270174082282e-18	1.0987745834362727e-19
213.33571	9.375393289477113e-19	2.396008319328328e-20
213.33681	9.304788628226166e-19	
213.3379	9.56337488926974e-19	
213.339	9.786457112509033e-19	2.5777824061787378e-20
213.3401	9.965161192868506e-19	4.33063667588549e-20
213.3412	1.099387273690825e-18	1.624312152122335e-19
213.34229	1.1121832099945449e-18	1.7952008042053112e-19
213.34339	1.11924905581529e-18	1.7729110581149807e-19
213.34449	1.1263851391029623e-18	1.5239144864395145e-19
213.34558	1.1301399730483466e-18	1.1247114524348356e-19
213.34668	1.141189454966565e-18	1.0101938315780785e-19
213.34778	1.1760147459435548e-18	1.2077382600395812e-19
213.34888	1.2600358340663628e-18	1.3349479590337324e-19
213.34997	1.4309341611629793e-18	1.6921595570347574e-19
213.35107	1.7230900881230242e-18	2.4660026962524513e-19
213.35217	2.20308132530327e-18	3.5993791708881493e-19
213.35327	2.8036865546652023e-18	4.843412805698725e-19
213.35436	3.3957740382551263e-18	6.169483115128872e-19
213.35546	3.96146986204368e-18	7.257843040721302e-19
213.35656	4.467820461993111e-18	8.100261702614945e-19
213.35766	4.898501436537453e-18	8.901412632434938e-19
213.35875	5.265659792838806e-18	9.755850584692539e-19
213.35985	5.53974726248463e-18	1.0619435084456435e-18
213.36095	5.747126731117681e-18	1.1388573128578115e-18
213.36205	5.885346384000361e-18	1.1817924605579646e-18
213.36314	5.945202411260489e-18	1.1790384888870575e-18
213.36424	5.938090775618731e-18	1.141526849311562e-18
213.36534	5.871128551866604e-18	1.0874390091004676e-18
213.36644	5.747344021307676e-18	1.0159185379992734e-18
213.36753	5.597587408877399e-18	9.34052950951051e-19
213.36863	5.420062007603168e-18	8.318451345464827e-19
213.36973	5.227084193714641e-18	7.202386244777402e-19
213.37083	5.030156941465031e-18	6.179812228895146e-19
213.37192	4.8370106095923765e-18	5.294264830357299e-19
213.37302	4.679881970753692e-18	4.7692003996439315e-19
213.37412	4.577271540777572e-18	4.71011684385316e-19
213.37522	4.512302601730921e-18	4.987351483695243e-19
213.37631	4.486119112918917e-18	5.251515614129251e-19
213.37741	4.478225724725327e-18	5.508204691636731e-19
213.37851	4.471129432943218e-18	5.731814341862282e-19
213.37961	4.460235695874507e-18	6.049542282464554e-19
213.3807	4.444512075811501e-18	6.414542772898776e-19
213.3818	4.428963551616575e-18	6.693836121780791e-19
213.3829	4.427855745886478e-18	6.9450090116303655e-19
213.384	4.4183391685932835e-18	7.011354208081118e-19
213.3851	4.406431623204335e-18	7.0470491641555625e-19
213.38619	4.377505572853014e-18	6.854147522153846e-19
213.38729	4.3317932272238594e-18	6.54100234522442e-19
213.38839	4.27695759314985e-18	6.011556898779627e-19
213.38949	4.215391894006994e-18	5.469523166046129e-19
213.39058	4.1616411634264536e-18	4.975879681682595e-19
213.39168	4.112275017620288e-18	4.60301432145731e-19
213.39278	4.077420246056202e-18	4.410413301151519e-19
213.39388	4.039462036209597e-18	4.274624009358443e-19
213.39498	3.991551878208026e-18	4.0954987622434374e-19
213.39607	3.941903043051454e-18	3.8923529092465195e-19
213.39717	3.897060714888987e-18	3.7603751209275875e-19
213.39827	3.8919495140817856e-18	3.786222187945595e-19
213.39937	3.9269475780262e-18	3.9701468080108832e-19
213.40047	4.009015076976818e-18	4.1839986469450625e-19
213.40156	4.1187368914075625e-18	4.605966163371495e-19
213.40266	4.2253080161872626e-18	5.112580389610731e-19
213.40376	4.329079434712374e-18	5.8207208420008355e-19
213.40486	4.409788998623229e-18	6.513256477530075e-19
213.40595	4.475027410038886e-18	6.979832216891433e-19
213.40705	4.526879226440157e-18	7.142691727629281e-19
213.40815	4.579516399464161e-18	7.006901762398435e-19
213.40925	4.621343872306932e-18	6.678633950598806e-19
213.41035	4.6423457086288885e-18	6.3282800579970395e-19
213.41144	4.618798767855335e-18	5.994657535418685e-19
